Tweet_content,Sentiment Score
i had 36 staples holding my arm together when two cops handcuffed me and threw me in the back of a cop car to… https//tco/mraaf53rrw,0
rt doll_lenses saharareporters akaebube hqnigerianarmy for those who didn't read the article,0
the soldiers who were deployed from 6…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt borahaefunds army legends,0
please kindly use the following link to help send a card to children who are spending halloween at childre…,1
rt miamiherald icymi a miami-dade nurse practitioner and mother of a 2-year-old said she was deliberately exposed to covid by a miami ph…,0
es que ya no quedan caballeros,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt diasasaigonados la periodista le pregunta por la contratación de personal para el nuevo hospital de valdebebas ayuso titubea habla d…,0
rt rmnvhill //tw attempted murder,-1
,0
,0
,0
,0
the police gave the fascist fighting squad permission to ‘take care of the protestors’ and so t…,-1
rt hdeclau acaba de comunicarnos ayuso que el nuevo hospital de valdebebas va a nutrirse de personal de otros hospitales vamos,0
abc7breaking certainly hospital admissions are a big concern under any circumstances but fatality rates are flat on their own chart,-1
rt titusnation ian,0
as an ame…,0
rt ben_johns mps shouldn’t get expenses,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt lisamoraitis1 did you know walter reed hospital is completely govt funded,0
that's socialism 🤔,0
que aguevazon bailar tan feo,0
paramédicos del cuerpo de bomberos de coatepec,0
sharique2323  भाई रजिया आज गुंडों में फंस गई ,0
plz check this handle 👇,0
                         👉   nto1927,0
rt luizpaulor temos cidades super pequenas com hospitais enormes,1
rt theplacardguy tweet for help dated 20th october but sonu sir antaryami hain,0
rt hannaliubakova belarus doctors report that 10 ambulances left the spot in minsk after the explosions we don't know the exact number…,0
rt mariambarghouti this morning a palestinian family woke up with the news that their 18 year old son,0
rt guirodi dice díaz ayuso que va a trasladar a médicos de otros hospitales al nuevo hospital de pandemias cuando la periodista le pregu…,0
so,0
💔💔💔,0
rt rbreich https//tco/ivmltyxvdj,0
texas makes convention center a hospital amid covid surge,0
rt mariluguzmansj tenemos que sentirnos orgullosos as de la extraordinaria calidad de nuestros profesionales/ médicos realizan históric…,0
rt immoralishme my 90 year old granny was sick last week but got better and was sent home from the hospital she’s still sick and went ba…,-1
rt koftownflower i never see rasta man for hospital beforethat means wee is good ✊😹,1
reality show 🤔,0
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
rt lizthomsonnm please don’t make medical folks make the decision of who lives and who doesn’t that is too much burden on anyone weara…,-1
"rt basteiro ayuso confirma en una entrevista con telemadrid ""la proeza"" del hospital de pandemias que ""va a sorprender al mundo"" y estar…",0
kapel_ao alejand26576051 esto lleva a que los políticos dirán que salen por la tarde pues vamos cerrando horas de… https//tco/iogxeej2lq,0
rt titusnation ian,0
as an ame…,0
rt manelvilasero idiazayuso diciéndole a la presentadora de telemadrid que a una presidenta no se le pregunta si el nuevo hospital de p…,0
rt ariagemeow la ayuso en telemadrid diciendo que en el nuevo hospital que va a inaugurar no le va a faltar de nada,0
rt drpenking hoodlums in calabar broke into a psychiatric hospital and freed patients ,0
so basically mad people in the streets went to fr…,-1
rt kgtrothen ridiculous,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt rachelhopmayer now that the packers game is over,0
incredibly thankful that amanda trusted me to tell her coronavirus story from wi…,3
tampax gobeeharris i've got a tampon stuck in my dick hole because of you i may need to go to the hospital now… https//tco/m0o1wtv6gn,-2
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt serranoalfonso me ha faltado que ayuso responda a cuantos km de cable habrá en el nuevo hospital,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt asabereroland sometimes i feel like i should go to the hospital and amputate my arms cos the fufu pounding be too much 😪,0
rt btsbrasil_offc info  201025 | uma fanbase filipina doou marmitas e bolos para os trabalhadores do centro médico josé reyes e hospi…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
misutoanime ludwigschart elicampo8 i said it because of the talk he has with kawaki i already answered that,0
i… https//tco/sdbi4jfkra,0
rt jum___jum feminist_co this is my brother,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
i just raised $1000 usd for my local children’s hospital through  extralife donate today amp help me reach my goal https//tco/4rvm98moqz,0
"rt mycarematters ""a carer does not visit",0
lead dementia n…,1
rt bnodesk france reports 52,0
- new cases 52,0
- positivity r…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt immoralishme my 90 year old granny was sick last week but got better and was sent home from the hospital she’s still sick and went ba…,-1
katebieri abc7breaking isn’t the answer obvious if a makeshift hospital is being set up at civic center and patie… https//tco/xbukkknqwy,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
rt mariazaldivar19 no tenemos sanitarios y abrirá un hospital que será la envidia del mundo  juzguen ustedes además esa prepotencia y po…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
💔💔😭,0
rt whitehouse this fall,-1
rt theplacardguy tweet for help dated 20th october but sonu sir antaryami hain,0
rt theplacardguy this little girl is suffering since birth and presently she's in delhi with her father they went to aiims hospital but…,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt file411 here realdonaldtrump makes a disgusting and vile claim with absolutely zero facts to support,-1
“doctors get more money and hos…,0
em um episódio de greys anatomy a mulher foi parar no hospital porque estava economizando na insulina e desmaiou j… https//tco/t5zbf2i0bv,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt erbmjha what's this why 25/09 instead of 25/10 ,0
1 month pichhe chal rhe ho kya sir sonusood  https//tco/8jzebfwoca,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt raoulogy she was rushed on the hospital arturo knew andra knew kajik knew everyone knew that lucresia was deprived of the love of…,0
virgensanta,0
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt _lauryncalo22 all my people in the valley/la,0
paramédicos del cuerpo de bomberos de coatepec,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
qué vergüenza de señora,0
qué vergüenza,0
rt rmnvhill //tw attempted murder,-1
,0
,0
,0
,0
the police gave the fascist fighting squad permission to ‘take care of the protestors’ and so t…,-1
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
steverodgerz menina,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt bnodesk france reports 52,0
- new cases 52,0
- positivity r…,0
from the sounds of it,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
